,Unnamed: 0,city,hazard,service,ethnicity,distance,pop_perc_cum,pop_perc
2213,2213,christchurch,tsunami,primary_school,maori,7.802294,92.7062138,0.673031773
2214,2214,christchurch,tsunami,primary_school,maori,8.402232,93.41054938,0.704335577
2215,2215,christchurch,tsunami,primary_school,maori,9.00217,93.65315386,0.242604476
2216,2216,christchurch,tsunami,primary_school,maori,9.602108,93.98966974,0.336515887
2217,2217,christchurch,tsunami,primary_school,maori,10.202046,94.25575207,0.266082329
2218,2218,christchurch,tsunami,primary_school,maori,10.801984,94.48270465,0.226952575
2219,2219,christchurch,tsunami,primary_school,maori,11.401922,94.78791673,0.305212083
2220,2220,christchurch,tsunami,primary_school,maori,12.00186,94.83487244,0.046955705
2221,2221,christchurch,tsunami,primary_school,maori,12.601798,95.12443262,0.289560182
2222,2222,christchurch,tsunami,primary_school,maori,13.201736,95.28095164,0.156519017
2223,2223,christchurch,tsunami,primary_school,maori,13.801674,95.46877446,0.18782282
2224,2224,christchurch,tsunami,primary_school,maori,14.401612,95.46877446,0.0
2250,2250,christchurch,tsunami,primary_school,asian,0.0031,20.50908699,20.50908699
2251,2251,christchurch,tsunami,primary_school,asian,0.603038,66.77991695,46.27082996
2252,2252,christchurch,tsunami,primary_school,asian,1.202976,87.29439681,20.51447986
2253,2253,christchurch,tsunami,primary_school,asian,1.802914,93.63641266,6.342015855
2254,2254,christchurch,tsunami,primary_school,asian,2.402852,95.47538155,1.838968883
2255,2255,christchurch,tsunami,primary_school,asian,3.00279,96.39216955,0.916788006
2256,2256,christchurch,tsunami,primary_school,asian,3.602728,97.0069568,0.614787251
2257,2257,christchurch,tsunami,primary_school,asian,4.202666,97.57320822,0.566251416
2258,2258,christchurch,tsunami,primary_school,asian,4.802604,97.93453055,0.361322332
2259,2259,christchurch,tsunami,primary_school,asian,5.402542,97.97767352,0.043142965
2260,2260,christchurch,tsunami,primary_school,asian,6.00248,98.01003074,0.032357224
2261,2261,christchurch,tsunami,primary_school,asian,6.602418,98.03699509,0.026964353
2262,2262,christchurch,tsunami,primary_school,asian,7.202356,98.19338834,0.156393248
2263,2263,christchurch,tsunami,primary_school,asian,7.802294,98.34978159,0.156393248
2264,2264,christchurch,tsunami,primary_school,asian,8.402232,98.5493178,0.199536213
2265,2265,christchurch,tsunami,primary_school,asian,9.00217,98.60324651,0.053928706
2266,2266,christchurch,tsunami,primary_school,asian,9.602108,98.66256808,0.059321577
2267,2267,christchurch,tsunami,primary_school,asian,10.202046,98.71110392,0.048535836
2268,2268,christchurch,tsunami,primary_school,asian,10.801984,98.75963976,0.048535836
2269,2269,christchurch,tsunami,primary_school,asian,11.401922,98.80278272,0.043142965
2270,2270,christchurch,tsunami,primary_school,asian,12.00186,98.81896133,0.016178612
2271,2271,christchurch,tsunami,primary_school,asian,12.601798,98.91064013,0.091678801
2272,2272,christchurch,tsunami,primary_school,asian,13.201736,98.92681875,0.016178612
2273,2273,christchurch,tsunami,primary_school,asian,13.801674,98.93760449,0.010785741
2274,2274,christchurch,tsunami,primary_school,asian,14.401612,98.93760449,0.0
2300,2300,christchurch,tsunami,primary_school,polynesian,0.0031,17.11860898,17.11860898
2301,2301,christchurch,tsunami,primary_school,polynesian,0.603038,54.41937487,37.30076589
2302,2302,christchurch,tsunami,primary_school,polynesian,1.202976,73.67004761,19.25067274
2303,2303,christchurch,tsunami,primary_school,polynesian,1.802914,79.61084662,5.940799006
2304,2304,christchurch,tsunami,primary_school,polynesian,2.402852,82.98488926,3.374042641
2305,2305,christchurch,tsunami,primary_school,polynesian,3.00279,87.93210515,4.947215897
2306,2306,christchurch,tsunami,primary_school,polynesian,3.602728,91.63734217,3.705237011
2307,2307,christchurch,tsunami,primary_school,polynesian,4.202666,93.89360381,2.256261644
2308,2308,christchurch,tsunami,primary_school,polynesian,4.802604,94.18339888,0.289795073
2309,2309,christchurch,tsunami,primary_school,polynesian,5.402542,94.34899607,0.165597185
2310,2310,christchurch,tsunami,primary_school,polynesian,6.00248,94.5766922,0.227696129
2311,2311,christchurch,tsunami,primary_school,polynesian,6.602418,94.80438833,0.227696129
2312,2312,christchurch,tsunami,primary_school,polynesian,7.202356,95.0941834,0.289795073
2313,2313,christchurch,tsunami,primary_school,polynesian,7.802294,95.30117988,0.206996481
2314,2314,christchurch,tsunami,primary_school,polynesian,8.402232,95.6116746,0.310494722
2315,2315,christchurch,tsunami,primary_school,polynesian,9.00217,95.67377355,0.062098944
2316,2316,christchurch,tsunami,primary_school,polynesian,9.602108,96.08776651,0.413992962
2317,2317,christchurch,tsunami,primary_school,polynesian,10.202046,96.1291658,0.041399296
2318,2318,christchurch,tsunami,primary_school,polynesian,10.801984,96.33616229,0.206996481
2319,2319,christchurch,tsunami,primary_school,polynesian,11.401922,96.48105982,0.144897537
2320,2320,christchurch,tsunami,primary_school,polynesian,12.00186,96.48105982,0.0
2321,2321,christchurch,tsunami,primary_school,polynesian,12.601798,96.56385841,0.082798592
2322,2322,christchurch,tsunami,primary_school,polynesian,13.201736,96.62595736,0.062098944
2323,2323,christchurch,tsunami,primary_school,polynesian,13.801674,96.70875595,0.082798592
2324,2324,christchurch,tsunami,primary_school,polynesian,14.401612,96.70875595,0.0
2350,2350,christchurch,tsunami,primary_school,meela,0.0031,19.93551854,19.93551854
2351,2351,christchurch,tsunami,primary_school,meela,0.603038,65.39494895,45.45943041
2352,2352,christchurch,tsunami,primary_school,meela,1.202976,85.92154756,20.5265986
2353,2353,christchurch,tsunami,primary_school,meela,1.802914,91.56367544,5.642127888
2354,2354,christchurch,tsunami,primary_school,meela,2.402852,93.76679205,2.203116604
2355,2355,christchurch,tsunami,primary_school,meela,3.00279,95.16389038,1.397098334
2356,2356,christchurch,tsunami,primary_school,meela,3.602728,95.9161741,0.752283718
2357,2357,christchurch,tsunami,primary_school,meela,4.202666,96.34605051,0.429876411
2358,2358,christchurch,tsunami,primary_school,meela,4.802604,96.66845782,0.322407308
2359,2359,christchurch,tsunami,primary_school,meela,5.402542,96.77592692,0.107469103
2360,2360,christchurch,tsunami,primary_school,meela,6.00248,96.88339602,0.107469103
2361,2361,christchurch,tsunami,primary_school,meela,6.602418,96.99086513,0.107469103
2362,2362,christchurch,tsunami,primary_school,meela,7.202356,97.31327243,0.322407308
2363,2363,christchurch,tsunami,primary_school,meela,7.802294,97.52821064,0.214938205
2364,2364,christchurch,tsunami,primary_school,meela,8.402232,97.63567974,0.107469103
2365,2365,christchurch,tsunami,primary_school,meela,9.00217,97.63567974,0.0
2366,2366,christchurch,tsunami,primary_school,meela,9.602108,97.74314884,0.107469103
2367,2367,christchurch,tsunami,primary_school,meela,10.202046,97.7968834,0.053734551
2368,2368,christchurch,tsunami,primary_school,meela,10.801984,97.85061795,0.053734551
2369,2369,christchurch,tsunami,primary_school,meela,11.401922,97.95808705,0.107469103
2370,2370,christchurch,tsunami,primary_school,meela,12.00186,97.95808705,0.0
2371,2371,christchurch,tsunami,primary_school,meela,12.601798,98.0118216,0.053734551
2372,2372,christchurch,tsunami,primary_school,meela,13.201736,98.0118216,0.0
2373,2373,christchurch,tsunami,primary_school,meela,13.801674,98.06555615,0.053734551
2374,2374,christchurch,tsunami,primary_school,meela,14.401612,98.06555615,0.0
2400,2400,christchurch,tsunami,medical_clinic,all,0.0343,20.4381207,20.4381207
2401,2401,christchurch,tsunami,medical_clinic,all,0.633614,55.43959716,35.00147646
2402,2402,christchurch,tsunami,medical_clinic,all,1.232928,71.20588098,15.76628382
2403,2403,christchurch,tsunami,medical_clinic,all,1.832242,78.33019909,7.124318108
2404,2404,christchurch,tsunami,medical_clinic,all,2.431556,82.35239265,4.022193556
2405,2405,christchurch,tsunami,medical_clinic,all,3.03087,85.02401194,2.67161929
2406,2406,christchurch,tsunami,medical_clinic,all,3.630184,87.10349222,2.079480285
2407,2407,christchurch,tsunami,medical_clinic,all,4.229498,88.25824099,1.154748768
2408,2408,christchurch,tsunami,medical_clinic,all,4.828812,89.50157748,1.243336493
2409,2409,christchurch,tsunami,medical_clinic,all,5.428126,89.998135,0.496557512
2410,2410,christchurch,tsunami,medical_clinic,all,6.02744,90.82106834,0.822933342
2411,2411,christchurch,tsunami,medical_clinic,all,6.626754,91.32617379,0.50510545
2412,2412,christchurch,tsunami,medical_clinic,all,7.226068,92.24701988,0.92084609
2413,2413,christchurch,tsunami,medical_clinic,all,7.825382,93.15154718,0.904527299
2414,2414,christchurch,tsunami,medical_clinic,all,8.424696,93.71959654,0.56804936
2415,2415,christchurch,tsunami,medical_clinic,all,9.02401,94.05840573,0.338809194
2416,2416,christchurch,tsunami,medical_clinic,all,9.623324,94.17263727,0.11423154
2417,2417,christchurch,tsunami,medical_clinic,all,10.222638,94.52077149,0.348134218
2418,2418,christchurch,tsunami,medical_clinic,all,10.821952,94.87589948,0.355127986
2419,2419,christchurch,tsunami,medical_clinic,all,11.421266,95.03209362,0.156194147
2420,2420,christchurch,tsunami,medical_clinic,all,12.02058,95.11679592,0.084702299
2421,2421,christchurch,tsunami,medical_clinic,all,12.619894,95.41286542,0.296069503
2422,2422,christchurch,tsunami,medical_clinic,all,13.219208,95.58071585,0.167850427
2423,2423,christchurch,tsunami,medical_clinic,all,13.818522,95.65376187,0.073046019
2424,2424,christchurch,tsunami,medical_clinic,all,14.417836,95.65376187,0.0
2450,2450,christchurch,tsunami,medical_clinic,white,0.0343,19.13208931,19.13208931
2451,2451,christchurch,tsunami,medical_clinic,white,0.633614,52.40959677,33.27750746
2452,2452,christchurch,tsunami,medical_clinic,white,1.232928,68.04150274,15.63190597
2453,2453,christchurch,tsunami,medical_clinic,white,1.832242,75.39168954,7.350186802
2454,2454,christchurch,tsunami,medical_clinic,white,2.431556,79.78971152,4.39802198
2455,2455,christchurch,tsunami,medical_clinic,white,3.03087,82.68142584,2.891714317
2456,2456,christchurch,tsunami,medical_clinic,white,3.630184,85.04692347,2.365497627
2457,2457,christchurch,tsunami,medical_clinic,white,4.229498,86.35800573,1.311082262
2458,2458,christchurch,tsunami,medical_clinic,white,4.828812,87.80980884,1.45180311
2459,2459,christchurch,tsunami,medical_clinic,white,5.428126,88.38062016,0.570811325
2460,2460,christchurch,tsunami,medical_clinic,white,6.02744,89.35575618,0.975136014
2461,2461,christchurch,tsunami,medical_clinic,white,6.626754,89.95927023,0.603514057
2462,2462,christchurch,tsunami,medical_clinic,white,7.226068,91.03449643,1.075226194
2463,2463,christchurch,tsunami,medical_clinic,white,7.825382,92.0760289,1.04153247
2464,2464,christchurch,tsunami,medical_clinic,white,8.424696,92.72909255,0.653063651
2465,2465,christchurch,tsunami,medical_clinic,white,9.02401,93.11657038,0.387477827
2466,2466,christchurch,tsunami,medical_clinic,white,9.623324,93.2473813,0.130810929
2467,2467,christchurch,tsunami,medical_clinic,white,10.222638,93.64179607,0.39441477
2468,2468,christchurch,tsunami,medical_clinic,white,10.821952,94.06197663,0.420180559
2469,2469,christchurch,tsunami,medical_clinic,white,11.421266,94.23837319,0.176396555
2470,2470,christchurch,tsunami,medical_clinic,white,12.02058,94.33549039,0.097117205
2471,2471,christchurch,tsunami,medical_clinic,white,12.619894,94.68332854,0.347838151
2472,2472,christchurch,tsunami,medical_clinic,white,13.219208,94.8835089,0.200180361
2473,2473,christchurch,tsunami,medical_clinic,white,13.818522,94.96675222,0.083243318
2474,2474,christchurch,tsunami,medical_clinic,white,14.417836,94.96675222,0.0
2500,2500,christchurch,tsunami,medical_clinic,maori,0.0343,19.24401315,19.24401315
2501,2501,christchurch,tsunami,medical_clinic,maori,0.633614,52.94255752,33.69854437
2502,2502,christchurch,tsunami,medical_clinic,maori,1.232928,70.75442166,17.81186414
2503,2503,christchurch,tsunami,medical_clinic,maori,1.832242,77.95429645,7.199874785
2504,2504,christchurch,tsunami,medical_clinic,maori,2.431556,82.28204727,4.327750822
2505,2505,christchurch,tsunami,medical_clinic,maori,3.03087,85.01330412,2.731256848
2506,2506,christchurch,tsunami,medical_clinic,maori,3.630184,87.50195649,2.488652371
2507,2507,christchurch,tsunami,medical_clinic,maori,4.229498,88.41759274,0.91563625
2508,2508,christchurch,tsunami,medical_clinic,maori,4.828812,89.27844733,0.860854594
2509,2509,christchurch,tsunami,medical_clinic,maori,5.428126,89.72452653,0.446079199
2510,2510,christchurch,tsunami,medical_clinic,maori,6.02744,90.31929879,0.594772265
2511,2511,christchurch,tsunami,medical_clinic,maori,6.626754,90.75755204,0.438253248
2512,2512,christchurch,tsunami,medical_clinic,maori,7.226068,91.68101424,0.923462201
2513,2513,christchurch,tsunami,medical_clinic,maori,7.825382,92.63578025,0.954766004
2514,2514,christchurch,tsunami,medical_clinic,maori,8.424696,93.21490061,0.579120363
2515,2515,christchurch,tsunami,medical_clinic,maori,9.02401,93.6140241,0.399123494
2516,2516,christchurch,tsunami,medical_clinic,maori,9.623324,93.68445766,0.070433558
2517,2517,christchurch,tsunami,medical_clinic,maori,10.222638,94.11488496,0.430427297
2518,2518,christchurch,tsunami,medical_clinic,maori,10.821952,94.43574894,0.320863985
2519,2519,christchurch,tsunami,medical_clinic,maori,11.421266,94.57661606,0.140867115
2520,2520,christchurch,tsunami,medical_clinic,maori,12.02058,94.69400532,0.117389263
2521,2521,christchurch,tsunami,medical_clinic,maori,12.619894,94.9522617,0.258256378
2522,2522,christchurch,tsunami,medical_clinic,maori,13.219208,95.14008452,0.18782282
2523,2523,christchurch,tsunami,medical_clinic,maori,13.818522,95.24182188,0.101737361
2524,2524,christchurch,tsunami,medical_clinic,maori,14.417836,95.24182188,0.0
2550,2550,christchurch,tsunami,medical_clinic,asian,0.0343,27.76789085,27.76789085
2551,2551,christchurch,tsunami,medical_clinic,asian,0.633614,71.34767837,43.57978752
2552,2552,christchurch,tsunami,medical_clinic,asian,1.232928,86.13492962,14.78725125
2553,2553,christchurch,tsunami,medical_clinic,asian,1.832242,92.06169444,5.926764817
2554,2554,christchurch,tsunami,medical_clinic,asian,2.431556,94.19727121,2.135576768
2555,2555,christchurch,tsunami,medical_clinic,asian,3.03087,95.72884646,1.531575258
2556,2556,christchurch,tsunami,medical_clinic,asian,3.630184,96.33284797,0.60400151
2557,2557,christchurch,tsunami,medical_clinic,asian,4.229498,96.85056355,0.51771558
2558,2558,christchurch,tsunami,medical_clinic,asian,4.828812,97.33592191,0.485358356
2559,2559,christchurch,tsunami,medical_clinic,asian,5.428126,97.49770803,0.161786119
2560,2560,christchurch,tsunami,medical_clinic,asian,6.02744,97.68106563,0.183357601
2561,2561,christchurch,tsunami,medical_clinic,asian,6.626754,97.76195869,0.080893059
2562,2562,christchurch,tsunami,medical_clinic,asian,7.226068,98.04778083,0.285822143
2563,2563,christchurch,tsunami,medical_clinic,asian,7.825382,98.30663862,0.25885779
2564,2564,christchurch,tsunami,medical_clinic,asian,8.424696,98.50617484,0.199536213
2565,2565,christchurch,tsunami,medical_clinic,asian,9.02401,98.56010354,0.053928706
2566,2566,christchurch,tsunami,medical_clinic,asian,9.623324,98.59785364,0.037750094
2567,2567,christchurch,tsunami,medical_clinic,asian,10.222638,98.67335383,0.075500189
2568,2568,christchurch,tsunami,medical_clinic,asian,10.821952,98.72188966,0.048535836
2569,2569,christchurch,tsunami,medical_clinic,asian,11.421266,98.77581837,0.053928706
2570,2570,christchurch,tsunami,medical_clinic,asian,12.02058,98.78660411,0.010785741
2571,2571,christchurch,tsunami,medical_clinic,asian,12.619894,98.87828291,0.091678801
2572,2572,christchurch,tsunami,medical_clinic,asian,13.219208,98.88906865,0.010785741
2573,2573,christchurch,tsunami,medical_clinic,asian,13.818522,98.89446152,0.005392871
2574,2574,christchurch,tsunami,medical_clinic,asian,14.417836,98.89446152,0.0
2600,2600,christchurch,tsunami,medical_clinic,polynesian,0.0343,19.22997309,19.22997309
2601,2601,christchurch,tsunami,medical_clinic,polynesian,0.633614,57.13102877,37.90105568
2602,2602,christchurch,tsunami,medical_clinic,polynesian,1.232928,77.39598427,20.2649555
2603,2603,christchurch,tsunami,medical_clinic,polynesian,1.832242,85.2825502,7.886565928
2604,2604,christchurch,tsunami,medical_clinic,polynesian,2.431556,88.57379425,3.291244049
2605,2605,christchurch,tsunami,medical_clinic,polynesian,3.03087,90.95425378,2.380459532
2606,2606,christchurch,tsunami,medical_clinic,polynesian,3.630184,92.46532809,1.511074312
2607,2607,christchurch,tsunami,medical_clinic,polynesian,4.229498,92.98281929,0.517491203
